ID	Name	ISO639P3code	Classification
kala1394	Kalao	kly	aust1307/mala1545/cele1242/kail1255/wotu1239/isla1281/kala1393
kama1364	Kamaru	kgx	aust1307/mala1545/cele1242/kail1255/wotu1239/isla1281/woli1240
woli1241	Wolio	wlo	aust1307/mala1545/cele1242/kail1255/wotu1239/isla1281/woli1240
topo1243	Topoiyo	toy	aust1307/mala1545/cele1242/kail1255/nort2898
umaa1242	Uma	ppk	aust1307/mala1545/cele1242/kail1255/nort2898/umas1234
saru1242	Sarudu	sdu	aust1307/mala1545/cele1242/kail1255/nort2898/umas1234
tomb1245	Tombelala	ttp	aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251
pamo1252	Pamona	pmf	aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251
sedo1237	Sedoa	tvw	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254
daak1235	Da'a Kaili	kzf	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248
unde1235	Unde Kaili	unz	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248
bara1371	Baras	brs	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248
ledo1238	Ledo Kaili	lew	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248
moma1242	Moma	myl	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/kula1284
lind1248	Tado-Lindu	klw	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/kula1284
taje1237	Taje	pee	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
taji1246	Tajio	tdj	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
pend1242	Pendau	ums	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
damp1237	Dampelas	dms	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
bala1314	Balaesang	bls	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
tomi1243	Tomini	txm	aust1307/mala1545/cele1242/grea1299/tomi1242/nort2897
dond1249	Dondo	dok	aust1307/mala1545/cele1242/grea1299/tomi1242/nort2897
lauj1238	Lauje	law	aust1307/mala1545/cele1242/grea1299/tomi1242/nort2897
bone1254	Bonerate	bna	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/tuka1246
tuka1249	Tukang Besi South	bhq	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/tuka1246/tuka1247
tuka1248	Tukang Besi North	khc	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/tuka1246/tuka1247
ciac1237	Cia-Cia	cia	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/buto1237
kumb1274	Kumbewaha	xks	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/buto1237/east2751
lasa1237	Lasalimu	llm	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/buto1237/east2751
buso1238	Busoa	bup	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256
kaim1241	Kaimbulawa	zka	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259
kiok1239	Kioko	ues	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847
muna1247	Muna	mnb	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847
panc1247	Pancana	pnp	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847
liab1237	Liabuku	lix	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847
moro1287	Moronene	mqn	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489
kuli1254	Kulisusu	vkl	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
mori1268	Mori Bawah	xmz	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
koro1311	Koroni	xkq	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
baho1237	Bahonsuai	bsu	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
bung1269	Bungku	bkz	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
talo1252	Taloki	tlk	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
wawo1239	Wawonii	wow	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
pado1242	Padoe	pdo	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/inte1258
mori1269	Mori Atas	mzq	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/inte1258
toma1248	Tomadino	tdi	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/inte1258
raha1237	Rahambuu	raz	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/west2567
waru1266	Waru	wru	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/west2567
kode1237	Kodeoha	vko	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/west2567
tola1247	Tolaki	lbw	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/west2567
andi1257	Andio	bzb	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571
bobo1255	Bobongko	bgb	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252
salu1253	Saluan	loe	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252/batu1263
batu1260	Batui	zbt	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252/batu1263
bang1368	Banggai	bgz	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/east2491
bala1315	Balantak	blz	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/east2491
tali1262	Taliabu	tlv	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/tali1261
kada1286	Kadai	kzd	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/tali1261
ilok1237	Iloko	ilo	aust1307/mala1545/nort3238
arta1239	Arta	atz	aust1307/mala1545/nort3238
isna1241	Isnag	isd	aust1307/mala1545/nort3238/caga1241
iban1267	Ibanag	ibg	aust1307/mala1545/nort3238/caga1241/iban1268
adas1235	Adasen	tiu	aust1307/mala1545/nort3238/caga1241/iban1268
itaw1240	Itawit	itv	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245
cent2084	Central Cagayan Agta	agt	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245
yoga1237	Yogad	yog	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245
gadd1244	Gaddang	gad	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/caga1242
gada1258	Ga'dang	gdg	aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/caga1242
pamp1244	Pamplona Atta	att	aust1307/mala1545/nort3238/caga1241/iban1268/atta1244
pudt1235	Pudtol Atta	atp	aust1307/mala1545/nort3238/caga1241/iban1268/atta1244
fair1238	Faire Atta	azt	aust1307/mala1545/nort3238/caga1241/iban1268/atta1244
sout2905	Southern Alta	agy	aust1307/mala1545/nort3238/meso1254
nort2875	Northern Alta	aqn	aust1307/mala1545/nort3238/meso1254
ilon1239	Ilongot	ilk	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907
pang1290	Pangasinan	pag	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550
ibal1244	Ibaloi	ibl	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542
kara1487	Karao	kyj	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542
iwak1237	I-Wak	iwk	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542
ahin1234	Ahin-Kayapa Kalanguya	kak	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/kall1244
kele1259	Keley-i Kallahan	ify	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/kall1244
isin1239	Isinai	inn	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754
bala1310	Balangao	blw	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754
kank1243	Kankanaey	kne	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245
nort2877	Northern Kankanay	xnn	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245/maen1236
maen1235	Maeng Itneg	itt	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245/maen1236
fina1242	Eastern-Southern Bontok	bkb	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/bont1247
cent2292	Central Bontoc	lbk	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/bont1247
amga1235	Amganad Ifugao	ifa	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247
tuwa1243	Tuwali Ifugao	ifk	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247
mayo1262	Mayoyao Ifugao	ifu	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247/bata1319
bata1298	Batad Ifugao	ifb	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247/bata1319
bino1237	Binongan Itneg	itb	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/itne1252
inla1260	Inlaod Itneg	iti	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/itne1252
lubu1243	Lubuagan Kalinga	knb	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282
sout2908	Bangad	ksc	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203
butb1235	Butbut Kalinga	kyb	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203
madu1248	Madukayang Kalinga	kmd	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203/sout3207
lowe1412	Tanudan Kalinga	kml	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203/sout3207
limo1248	Limos Kalinga	kmk	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226
bana1288	Banao Itneg	bjx	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226/nort3231
maba1279	Mabaka Valley Kalinga	kkg	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226/nort3231
moya1235	Moyadan Itneg	ity	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/masa1325
masa1307	Masadiit Itneg	tis	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/masa1325
dupa1235	Dupaninan Agta	duo	aust1307/mala1545/nort3238/nort3187
casi1235	Casiguran-Nagtipunan Agta	dgc	aust1307/mala1545/nort3238/nort3187/nucl1755
para1306	Paranan	prf	aust1307/mala1545/nort3238/nort3187/nucl1755/para1320
agta1234	Agta-Pahanan	apf	aust1307/mala1545/nort3238/nort3187/nucl1755/para1320
dica1235	Dicamay Agta	duy	aust1307/mala1545/nort3238/unun9992
bima1247	Bima	bhp	aust1307/mala1545/bima1248
remb1250	Rembong-Wangka	reb	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430
komo1261	Komodo	kvh	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430
kepo1237	Kepo'	kuk	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430
rajo1237	Rajong	rjg	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430/waer1238
waer1237	Kolor	wrx	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430/waer1238
riun1237	Riung	riu	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430/mang1436
mang1405	Manggarai	mqy	aust1307/mala1545/bima1248/flor1240/flor1241/mang1430/mang1436
palu1252	Palu'e	ple	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265
lioo1240	Li'o	ljl	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ende1245/ende1247
ende1246	Ende	end	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ende1245/ende1247
nage1237	Nage	nxe	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238
keoo1238	Kéo	xxk	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ende1245/nage1238
rong1269	Rongga	ror	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ngad1267
ngad1261	Ngad'a	nxg	aust1307/mala1545/bima1248/flor1240/flor1241/ngad1265/ngad1266/ngad1267
dhao1237	Dhao	nfa	aust1307/mala1545/bima1248/flor1240/sumb1242/hawu1234
sabu1255	Hawu	hvn	aust1307/mala1545/bima1248/flor1240/sumb1242/hawu1234
kamb1299	Kambera	xbr	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/kamb1320
mamb1305	Mamboru	mvd	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/kamb1320
anak1240	Anakalangu	akg	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/kamb1320/cent2307
wanu1241	Wanukaka	wnk	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/kamb1320/cent2307
kodi1247	Kodi	kod	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/kodi1251
lamb1273	Lamboya	lmy	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/wewe1239
weje1237	Wewewa	wew	aust1307/mala1545/bima1248/flor1240/sumb1242/sumb1243/wewe1239
keda1252	Kedang	ksx	aust1307/mala1545/bima1248/flor1239
sika1262	Sika	ski	aust1307/mala1545/bima1248/flor1239
lewo1243	Lewo Eleng	lwe	aust1307/mala1545/bima1248/flor1239/lama1297
lama1279	Lamatuka	lmq	aust1307/mala1545/bima1248/flor1239/lama1297
west2541	West Lembata	lmj	aust1307/mala1545/bima1248/flor1239/lama1294
sout2896	Eastern Atadei	lmf	aust1307/mala1545/bima1248/flor1239/lama1294/levu1240
levu1239	Central Lembata-Lewokukun	lvu	aust1307/mala1545/bima1248/flor1239/lama1294/levu1240
alor1247	Alorese	aol	aust1307/mala1545/bima1248/flor1239/lama1293
lama1278	Peripheral Lembata	lmr	aust1307/mala1545/bima1248/flor1239/lama1293
adon1237	Adonara	adr	aust1307/mala1545/bima1248/flor1239/lama1293/nort3216
ilea1237	Ile Ape	ila	aust1307/mala1545/bima1248/flor1239/lama1293/nort3216
lewo1244	Lewotobi	lwt	aust1307/mala1545/bima1248/flor1239/lama1293/flor1242
lama1277	Lamaholot	slp	aust1307/mala1545/bima1248/flor1239/lama1293/flor1242
kawi1241	Kawi	kaw	aust1307/mala1545/java1253
cari1276	Caribbean Javanese	jvn	aust1307/mala1545/java1253/mode1251
newc1244	New Caledonian Javanese	jas	aust1307/mala1545/java1253/mode1251
teng1272	Tengger	tes	aust1307/mala1545/java1253/mode1251
osin1237	Osing	osi	aust1307/mala1545/java1253/mode1251
java1254	Javanese	jav	aust1307/mala1545/java1253/mode1251
basa1286	Basap	bdb	aust1307/mala1545/basa1291
dusu1269	Dusun Malang	duq	aust1307/mala1545/basa1291/grea1283
dusu1271	Dusun Deyah	dun	aust1307/mala1545/basa1291/grea1283
ampa1239	Ampanang	apg	aust1307/mala1545/basa1291/grea1283/bari1287
tunj1244	Tunjung	tjg	aust1307/mala1545/basa1291/grea1283/bari1287
dusu1267	Dusun Witu	duw	aust1307/mala1545/basa1291/grea1283/sout2919
tand1256	Tandroy Malagasy	tdx	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174
tesa1236	Tesaka Malagasy	tkg	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346
saka1291	West Malagasy Sakalava	skg	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299
masi1268	Masikoro Malagasy	msh	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299
bara1369	Bara Malagasy	bhr	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407
tano1246	Tanosy Malagasy	txy	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407
bush1250	Kibosy Kiantalaotsy-Majunga	buc	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196
plat1254	Plateau Malagasy	plt	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382
sout2920	Southern Betsimisaraka Malagasy	bzc	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382
anta1255	Antankarana Malagasy	xmv	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207
nort2890	Northern Betsimisaraka Malagasy	bmm	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259
tsim1257	Tsimihety Malagasy	xmw	aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259
paku1239	Paku	pku	aust1307/mala1545/basa1291/grea1283/sout2919/maan1240
maan1238	Ma'anyan	mhy	aust1307/mala1545/basa1291/grea1283/sout2919/maan1240
lawa1257	Lawangan	lbx	aust1307/mala1545/basa1291/grea1283/nort2888
tawo1243	Tawoyan	twy	aust1307/mala1545/basa1291/grea1283/nort2888
inab1237	Inabaknon	abx	aust1307/mala1545/basa1291/grea1283/sama1302
yaka1277	Yakan	yka	aust1307/mala1545/basa1291/grea1283/sama1302
pang1291	Pangutaran Sama	slm	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242
indo1317	Indonesian Bajau	bdl	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/born1254
mapu1244	Mapun	sjm	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/born1254
west2560	West Coast Bajau	bdr	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/born1254
sout2918	Southern Sama	ssb	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244
bala1311	Balangingi	sse	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244
cent2092	Central Sama	sml	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244
ngaj1237	Ngaju	nij	aust1307/mala1545/basa1291/grea1283/sout2921
baku1263	Bakumpai	bkr	aust1307/mala1545/basa1291/grea1283/sout2921
kohi1250	Kohin	kkx	aust1307/mala1545/basa1291/grea1283/nort2891
sian1254	Siang	sya	aust1307/mala1545/basa1291/grea1283/nort2891
otda1235	Ot Danum	otd	aust1307/mala1545/basa1291/grea1283/nort2891
tady1237	Tadyawan	tdy	aust1307/mala1545/nort2873
alan1249	Alangan	alj	aust1307/mala1545/nort2873
iray1237	Iraya	iry	aust1307/mala1545/nort2873
east2465	East Tarangan	tre	aust1307/mala1545/aruu1241
west2538	West Tarangan	txn	aust1307/mala1545/aruu1241
ujir1237	Ujir	udj	aust1307/mala1545/aruu1241/ujir1238
kola1285	Kola	kvv	aust1307/mala1545/aruu1241/ujir1238/kola1292
komp1237	Kompane	kvp	aust1307/mala1545/aruu1241/ujir1238/kola1292
lola1248	Lola	lcd	aust1307/mala1545/aruu1241/cent2309
mano1275	Manombai	woo	aust1307/mala1545/aruu1241/cent2309
lora1237	Lorang	lrn	aust1307/mala1545/aruu1241/cent2309
koba1240	Koba	kpd	aust1307/mala1545/aruu1241/cent2309/dobe1243
dobe1238	Dobel	kvo	aust1307/mala1545/aruu1241/cent2309/dobe1243
mari1430	Mariri	mqi	aust1307/mala1545/aruu1241/batu1262
batu1258	Batuley	bay	aust1307/mala1545/aruu1241/batu1262
bara1367	Barakai	baj	aust1307/mala1545/aruu1241/kare1350
kare1339	Karey	kyd	aust1307/mala1545/aruu1241/kare1350
taro1264	Seediq	trv	aust1307/atay1246
atay1247	Atayal	tay	aust1307/atay1246
kulo1238	Kulon	uon	aust1307/nort2899
kulo1237	Pazeh-Kahabu	pzh	aust1307/nort2899
sais1237	Saisiyat	xsy	aust1307/nort2899
thao1240	Thao	ssf	aust1307/west2572
papo1239	Papora-Hoanya	ppu	aust1307/west2572/cent2106
babu1240	Babuza	bzg	aust1307/west2572/cent2106
umot1240	Umotína	umo	boro1281
boro1282	Bororo	bor	boro1281/boro1285
otuk1240	Otuke	otu	boro1281/boro1285
cacu1241	Kakua	cbv	kaku1242
nuka1242	Nukak Makú	mbr	kaku1242
svan1243	Svan	sva	kart1248
ming1252	Mingrelian	xmf	kart1248/geor1252/zann1245
lazz1240	Laz	lzz	kart1248/geor1252/zann1245
nucl1302	Georgian	kat	kart1248/geor1252/geor1253
oldg1234	Old Georgian	oge	kart1248/geor1252/geor1253
wipi1242	Wipi	gdr	east2503
gizr1240	Gizrra	tof	east2503
meri1244	Meriam	ulk	east2503
bine1240	Bine	bon	east2503
west2631	Western Highland Purepecha	pua	tara1323
pure1242	Purepecha	tsz	tara1323
urar1245	Urartian	xur	hurr1239
hurr1240	Hurrian	xhu	hurr1239
foii1241	Foi	foi	east2499
fiwa1240	Fiwaga	fiw	east2499
bank1259	Bankan Tey Dogon	dbw	dogo1299/nang1263
nang1261	Nanga	nzz	dogo1299/nang1263
bent1238	Ben Tey Dogon	dbt	dogo1299/nang1263
jams1239	Jamsay Dogon	djm	dogo1299/plai1257
toro1253	Toro Tegu Dogon	dtt	dogo1299/plai1257
tomo1243	Tomo Kan Dogon	dtm	dogo1299/plai1257/west2508
tene1248	Tengou-Togo Dogon	dtk	dogo1299/plai1257/west2508
dogu1235	Dogul Dom Dogon	dbg	dogo1299/nort2824
tebu1239	Tebul Ure Dogon	dtu	dogo1299/nort2824/yand1255
bond1248	Najamba-Kindige	dbu	dogo1299/nort2824/yand1255
yand1257	Yanda Dom Dogon	dym	dogo1299/nort2824/yand1255/yand1256
anat1248	Ana Tinga Dogon	dti	dogo1299/nort2824/yand1255/yand1256
tira1258	Tiranige Diga Dogon	tde	dogo1299/west2779
ampa1238	Ampari Dogon	aqd	dogo1299/west2779/pena1272
momb1254	Mombo Dogon	dmb	dogo1299/west2779/pena1272
buno1241	Bunoge Dogon	dgb	dogo1299/west2779/pena1272
toro1252	Toro So Dogon	dts	dogo1299/esca1235
tomm1242	Tommo So Dogon	dto	dogo1299/esca1235
donn1239	Donno So Dogon	dds	dogo1299/esca1235
fala1245	Falam Chin (Retired)	flm	book1242
mask1241	Maskoy Pidgin	mhh	book1242
pray1239	Pray 3	pry	book1242
ngon1275	Ngong	nnx	book1242
konk1268	Kon Keu	kkn	book1242
wume1236	Wumeng Yi	ywm	book1242
salu1254	Salumá	slj	book1242
tare1239	Tareng	tgr	book1242
buxi1237	Buxinhua	bxt	book1242
kati1278	Katingan	kxg	book1242
oldp1255	Old Persian	ope	book1242
poqo1256	Poqomchi', Western	pob	book1242
geng1243	Gengle	geg	book1242
nort3250	North Korowai	krg	book1242
buma1247	Bumang	bvp	book1242
cauc1241	Cauca	cca	book1242
izer1243	Izere (Retired)	fiz	book1242
anas1239	Anasi	bpo	book1242
bika1251	Bikaru-Bragge	bic	book1242
ngom1265	Ngombe (Central African Republic)	nmj	book1242
doro1267	Dororo	drr	book1242
pamo1255	Pamona (Retired)	bcx	book1242
gugu1257	Gugu Mini	ggm	book1242
laop1234	Laopang	lbg	book1242
bisu1247	Bisu (Retired)	bii	book1242
chuj1251	Chuj, Ixtatán	cnm	book1242
chol1285	Chol, Tila	cti	book1242
west2863	Western Frisian (Retired)	fri	book1242
jaru1257	Jaruára	jap	book1242
lamb1277	Lambichhong	lmh	book1242
laba1241	Laba	lau	book1242
ling1268	Lingkhim	lii	book1242
olko1234	Olkol	olk	book1242
sela1262	Selako	skl	book1242
sava1244	Savara	svr	book1242
loar1234	Loarki	lrk	book1242
uppe1459	Upper Baram Kenyah	ubm	book1242
born1252	Borna (Democratic Republic of Congo)	bxx	book1242
pars1251	Parsi	prp	book1242
kich1267	K'iche', Joyabaj	quj	book1242
sana1281	Sanapaná (Retired)	sap	book1242
puna1274	Punan Merap	puc	book1242
nata1238	Natagaimas	nts	book1242
vatr1237	Vatrata	vlr	book1242
noca1240	Nocamán	nom	book1242
chua1256	Chuanqiandian Cluster Miao	cqd	book1242
rufi1234	Rufiji	rui	book1242
oung1238	!O!ung	oun	book1242
sout3221	Southern Zhuang	ccy	book1242
atue1238	Atuence	atf	book1242
kich1265	K'iche', Eastern	quu	book1242
waha1239	Wahau Kayan	whu	book1242
ipek1240	Ipeka-Tapuia	paj	book1242
omat1240	Omati	mgx	book1242
kaqc1276	Kaqchikel, Santa María de Jesús	cki	book1242
khlo1239	Khlor	llo	book1242
aari1240	Aariya	aay	book1242
kaqc1272	Kaqchikel, South Central	ckd	book1242
bubi1249	Bubia	bbx	book1242
fumm1238	Fum	fum	book1242
sout3222	Southwest Gbaya (Retired)	mdo	book1242
